experience_id,full_option_code,environment_type,secondary_environment,primary_experience_type,secondary_experience_types,physical_intensity,estimated_duration_hours,ideal_group_type,family_friendly,requires_guide,authenticity_level,luxury_level,cultural_immersion_level,weather_dependent,indoor_activity,includes_food,includes_transport,accessibility_friendly,semantic_tags,unique_selling_points,experience_mood,target_interests,best_seasons,special_occasions,one_line_summary,bussines_description,ideal_timing
2ba52780-06b1-4720-b9b5-28e4a80f8ea4,LACEXCAMLACEPTN03,river,,adventure,[],moderate,2.5,any,TRUE,TRUE,5,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,"[""rafting"",""river"",""chiapas"",""adventure"",""nature"",""outdoor"",""moderate"",""ecotourism""]","[""Level II rafting experience"",""Located in Chiapas' ecotourism center"",""Scenic river environment""]","[""exciting"",""adventurous"",""refreshing""]","[""adventure_sports"",""nature"",""outdoor_activities""]","[""dry season"",""winter""]",[],Moderate-level rafting adventure in Chiapas' scenic river environment,"Supplier: Campamento Lacandones
Service Details: fullServiceDescription: Rafting level II - 2.5h - SPA | serviceDescription: Rafting level II | serviceType: Centro Ecoturístico | destinationName: Chiapas
Location: address: Campamento Lacandones, Ocosingo, Chis., México | locations: Lacanja",full_day
2be425f6-39ef-4ed9-9914-2a16fb480d9d,OXCEXETNOTUFPTI07,city,,educational,"[""culture""]",low,6,any,TRUE,TRUE,5,3,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""traditional_medicine"",""Oaxaca"",""cultural_education"",""indigenous_knowledge"",""healing_arts"",""local_traditions""]","[""Authentic Oaxaca traditional medicine workshop"",""Deep cultural and indigenous knowledge exchange"",""Hands-on learning experience""]","[""educational"",""enriching"",""cultural""]","[""indigenous_culture"",""traditional_medicine"",""cultural_education""]","[""spring"",""fall""]",[],Learn Oaxaca's traditional medicine practices in an authentic workshop,"Supplier: Etnoturística
General Description: Title: Traditional Medicine Workshop
Service Details: fullServiceDescription: Traditional medicine workshop - 6h - ENG | serviceDescription: Traditional medicine workshop | serviceType: Operadora local | destinationName: Oaxaca
Location: address: Oaxaca, Centro, Oaxaca de Juárez, Oaxaca, México | locations: Oaxaca de Juárez",full_day
2c15e0a9-7462-4213-808a-1d283a9a21a3,TUYENMANCORJAGUAR,city,,adventure,[],moderate,8,any,TRUE,TRUE,4,3,2,FALSE,FALSE,FALSE,TRUE,TRUE,"[""jaguar"",""tulum"",""quintana_roo"",""animal_encounter"",""wildlife"",""nature"",""adventure"",""mexico""]","[""Close encounter with jaguars in natural habitat"",""Guided local operator service"",""Educational wildlife experience""]","[""exciting"",""educational"",""adventurous""]","[""wildlife"",""nature"",""animal_conservation"",""adventure""]","[""dry season""]",[],"Wildlife adventure with jaguars in Tulum, guided by local operator","Supplier: Manuel Cortés
Service Details: fullServiceDescription: Jaguar Park in Tulum | serviceDescription: Jaguar Park in Tulum | serviceType: Operadora local | destinationName: Quintana Roo
Location: address: Cancún, Quintana Roo, México | locations: Cancún",full_day
2c189f87-1a09-49c9-8d96-780467d44825,UXMENMAYECOASNA01,city,,culture,"[""educational""]",low,2,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""Uxmal"",""archaeological_site"",""Yucatan"",""Mayan_culture"",""heritage"",""Mérida"",""history"",""ancient_ruins"",""cultural_tour"",""Mayan_architecture""]","[""Impressive Mayan architecture"",""Rich cultural history"",""Authentic archaeological experience""]","[""educational"",""enriching"",""cultural""]","[""Mayan_culture"",""history"",""archaeology"",""heritage""]","[""winter"",""spring""]","[""educational trips"",""family outings""]",Explore the majestic Mayan ruins of Uxmal in Yucatan with expert guides.,"Supplier: Mayan Ecotours
Service Details: fullServiceDescription: Archaelogical Site of Uxmal Entrance fee for nationals | serviceDescription: Archaelogical Site of Uxmal Entrance fee for nationals | serviceType: Operadora local | destinationName: Yucatan
Location: address: Mérida, Yuc., México | locations: Mérida",morning
2c3a8792-7826-4ac0-8e62-d077d2af14c1,OXCEXTEOCINGASTR1,city,,gastronomy,[],low,2,any,TRUE,FALSE,5,4,3,FALSE,TRUE,TRUE,FALSE,TRUE,"[""gastronomy"",""7_course_dinner"",""oaxaca"",""restaurant"",""culinary_experience"",""mexican_cuisine"",""fine_dining"",""local_flavors"",""oaxacan_food""]","[""Seven-course gourmet dinner in Oaxaca"",""Located in the historic center"",""Authentic regional ingredients"",""Professional culinary presentation""]","[""relaxing"",""educational"",""delightful""]","[""gastronomy"",""culinary_arts"",""local_cuisine"",""foodie""]","[""year_round""]",[],Elegant 7-course dinner showcasing Oaxaca's rich culinary traditions,"Supplier: Teocintle-Tika'aya
General Description: Title: Gastronomic experience: 7 course dinner
Service Details: fullServiceDescription: Gastronomic experience: 7 course dinner - 2h - SPA | serviceDescription: Gastronomic experience: 7 course dinner | serviceType: Restaurante | destinationName: Oaxaca
Location: address: Primera Priv. de, Independencia 12, Centro, 69600 Oaxaca de Juárez, Oax. | locations: Oaxaca de Juárez",full_day
2c6be9e7-9813-4c20-a0e3-9cb9b9270f2b,MANEXMANIALPKEP04,beach,,gastronomy,"[""culture""]",low,1,any,TRUE,TRUE,4,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""mezcal"",""oaxaca"",""tasting"",""agave"",""ceremonial"",""ritual"",""beach"",""sunset"",""gastronomy"",""regional_products""]","[""Sunset beach mezcal tasting"",""Authentic Oaxacan mezcal and regional gastronomy"",""Cultural experience with traditional rituals"",""Local Spanish-speaking guide""]","[""relaxing"",""cultural"",""educational"",""authentic""]","[""gastronomy"",""indigenous_culture"",""traditional_medicine"",""regional_cuisine""]","[""dry season"",""winter""]","[""romantic"",""cultural exploration""]",Beachside Oaxaca mezcal tasting with regional foods at sunset,"Supplier: Manialtepec
General Description: Title: Oaxacan Mezcal Tasting | Description: Today your local Spanish speaking guide will be waiting for you at the meeting point to take you on a 1 hour tasting experience of the most representative mezcals of the State of Oaxaca, accompanied with the gastronomic products of the region; salt of worm, cheese press, chapulines, quesillo and tostadas with carrizos. All this next to the beach, while enjoying the sunset.
Mezcal is a drink of ceremonies and rituals used in the past for massages and healing as well as to bless the corn harvest; made from the agave plant, specifically with the heart (called piña because of its shape). 
Finally you can return to your hotel.
Service Details: fullServiceDescription: Mezcal special - 1h - SPA | serviceDescription: Mezcal special | serviceType: Centro Ecoturístico | destinationName: Oaxaca
Location: address: San José Manialtepec, Villa de Tututepec de Melchor Ocampo, Oaxaca | locations: Manialtepec",evening
2c8028ed-371e-4d48-a609-0d2cdcbaa31b,CAUEXTEOXINEPTN03,town,,gastronomy,"[""culture""]",low,2.5,any,TRUE,TRUE,5,4,4,FALSE,TRUE,TRUE,FALSE,TRUE,"[""taco_al_pastor"",""gastronomy"",""culinary_workshop"",""puebla"",""regional_ingredients"",""local_producers"",""Mexican_cuisine"",""food_culture"",""cooking_class"",""traditional""]","[""Hands-on preparation of iconic Mexican dish"",""Use of regional ingredients sourced from local producers"",""Detailed recipe book provided"",""Learn about the history and origins of Taco al Pastor"",""Cooking guided by an English-speaking chef""]","[""educational"",""cultural"",""delightful""]","[""gastronomy"",""Mexican_culture"",""culinary_traditions"",""local_food""]","[""spring"",""summer"",""fall""]","[""cultural experience"",""foodie outing"",""family activity""]",Learn to make authentic Taco al Pastor in a Puebla culinary workshop,"Supplier: Teoxintle Taller
General Description: Title: Learn to Prepare Taco al Pastor in a Culinary Workshop | Description: Today, you'll have the opportunity to prepare one of Mexico's most well-known dishes: the famous Taco al Pastor. This gastronomic experience will take place in a location in Cautlancingo, Puebla. The chef, who speaks English, will accompany you and provide you with a detailed recipe book so you can follow each step of the preparation. This approximately two-and-a-half-hour experience will begin with an introduction to the origins and history of this iconic Mexican dish.

Using ingredients from the region and sourced from small local producers, the chef will guide you in preparing the marinade. Subsequently, you'll learn about the essential components of a good taco, such as pineapple, salsa, onion, and cilantro. Finally, you'll have the opportunity to plate your creation and savor it, accompanied by refreshing fresh waters. Immerse yourself in the rich culinary culture of Mexico as you enjoy this culinary journey!
Service Details: fullServiceDescription: Taco al pastor workshop - 2.5h - ENG | serviceDescription: Taco al pastor workshop | serviceType: Operadora local | destinationName: Puebla Area
Location: address: Av México - Puebla 151, Barrio del Calvario, 72700 San Juan Cuautlancingo, Pue. | locations: Puebla, Cholula",midday
2cbcc04f-7c79-4643-93c7-36a006cf867e,CPEEXCHETRAEPTI09,town,,culture,"[""educational""]",low,9,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,"[""mayan_honey_route"",""hochob"",""tabasqueño"",""pakchen"",""campeche"",""cultural_tour"",""indigenous_culture"",""mayan_tradition"",""honey_production""]","[""Authentic Mayan honey route experience"",""Visits to Hochob archaeological site"",""Cultural insights into local honey production"",""Guided tour by local operator""]","[""educational"",""cultural"",""authentic""]","[""indigenous_culture"",""traditional_production"",""history"",""local_traditions""]","[""dry season""]",[],Explore Mayan honey traditions across Campeche with expert guides.,"Supplier: Chelita Tour
General Description: Title: Mayan honey route
Service Details: fullServiceDescription: Hochob, Tabasqueño and Pakchén Mayan honey route - 9h - SPA | serviceDescription: Hochob, Tabasqueño and Pakchén Mayan honey route | serviceType: Operadora local | destinationName: Campeche Area
Location: address: Fracc. La Cañada, C. Sur, 24090 Campeche, Camp. | locations: Campeche",full_day
2cc8b291-f5fc-4049-93a8-a4568199e93f,CSLEXRANCHTESTI08,beach,,adventure,"[""nature""]",moderate,3.5,any,TRUE,TRUE,5,4,2,TRUE,FALSE,FALSE,TRUE,TRUE,"[""whale_watching"",""baja_california_sur"",""marine_life"",""ocean"",""wildlife"",""nature"",""adventure"",""marine_biology""]","[""Close encounter with whales in Baja California Sur"",""Expert local operator"",""Scenic ocean views""]","[""exciting"",""adventurous"",""educational""]","[""marine_life"",""wildlife_watching"",""nature"",""adventure""]","[""winter"",""spring""]",[],Exciting whale watching tour in Baja California Sur with expert guides,"Supplier: Rancho Tours
Service Details: fullServiceDescription: Whale watching - 3.5h - SPA | serviceDescription: Whale watching | serviceType: Operadora local | destinationName: Baja California Sur
Location: address: esq. Libertad, Calle Mariano Abasolo s/n, Downtown, Centro, 23450 Cabo San Lucas, B.C.S. | locations: Cabo San Lucas",full_day
2dd70f6a-fa50-4587-bb68-15c565e56c0b,MEXEXPABYOUGPTI22,city,,educational,"[""culture""]",low,3.5,any,TRUE,TRUE,5,4,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""museum"",""anthropology"",""prehispanic"",""indigenous_heritage"",""Mexico_City"",""Aztec_calendar"",""olmec"",""Pakal_mask""]","[""Comprehensive collection of pre-Hispanic artifacts"",""Architectural significance by Pedro Ramirez Vasquez"",""Educational experience on Mexican indigenous cultures""]","[""educational"",""enriching"",""curious""]","[""history"",""culture"",""indigenous_cultures"",""archaeology""]","[""year_round""]","[""educational trips"",""family outings""]",Explore Mexico's rich indigenous heritage at the National Museum of Anthropology.,"Supplier: Pablo Yuichi
General Description: Title: Visit the National Museum of Anthropology | Description: Today you will take a guided tour of approximately 4 hours to one of the most important museums in Latin America and the world. It was built in the 1960's by architect Pedro Ramirez Vasquez and has 22 rooms designed to preserve Mexico's rich indigenous heritage. Accompanied by your English-speaking guide, you will tour the museum's main collections while learning about the history of pre-Hispanic cultures and appreciating some of the most important pieces of pre-Columbian Mexico such as the Aztec Calendar, the Olmec Colossal Head, and the famous Mask of Pakal.
Service Details: fullServiceDescription: Anthropology Museum - 3.5h - ENG | serviceDescription: Anthropology Museum | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",morning
2e076c02-6f57-4c02-8dc1-13eff7822938,BACEXBESCAPESTI02,town,,culture,"[""educational""]",low,4,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,"[""mayancity"",""kohunlich"",""quintanaroo"",""archaeological_site"",""ancient_mayan"",""cultural_heritage"",""temple_of_the_masks"",""religious_complex"",""mayan_ruins"",""historical""]","[""Visit to the majestic Temple of the Masks"",""Exploration of ancient Mayan civic and religious complexes"",""Guided tour with local expert""]","[""educational"",""enriching"",""adventurous""]","[""history"",""archaeology"",""indigenous_culture"",""Mayan_civilization""]","[""dry season""]",[],Explore the ancient Mayan city of Kohunlich with a guided tour in Quintana Roo.,"Supplier: Bacalar Escape
General Description: Title: Tour of the Mayan city of Kohunlich, Quintana Roo | Description: Today you will join a group of travelers for a 4-hour tour, your local Spanish-speaking guide will pick you up at your hotel to take you to the Mayan city of Kohunlich, surrounded by nature that you can observe during your tour of this city made up of majestic housing, civic and religious complexes, among which stands out the Temple of the Masks that is decorated with molded figures, whose iconography represents royal personages, dressed with attributes related to the sun. At the end of your exploration of this ancient Mayan city, transportation will take you back to your hotel.
Service Details: fullServiceDescription: Kohunlich tour - 4h - SPA | serviceDescription: Kohunlich tour | serviceType: Operadora local | destinationName: Quintana Roo
Location: address: Calle 30 entre avenidas 5 y 7. Colonia Mario Villanueva , Bacalar, Mexico | locations: Bacalar",morning
